19:43	9.931271758302536
19:43	10.437128622107284
19:43	10.3092578004708
19:43	9.847941836823265
19:43	9.56366064217444
19:43	9.457801043084508
19:43	9.557530157573726
19:43	9.917521464831486
19:43	9.87206169210972
19:43	10.657359003725814
19:43	10.828781108283216
19:43	11.191542152670754
19:43	11.061701030481087
19:43	10.828243150859352
19:43	11.663748298435692
19:43	11.806912999707263
19:43	12.395815384626573
19:43	12.237126769952392
19:43	12.430714684680016
19:43	11.871742476319433
19:43	12.291427531385613
19:43	12.06721120573083
19:43	12.160545779990827
19:43	11.65990899606751
19:43	12.110495993004717
19:43	12.194727667909735
19:43	11.94321237699656
19:43	11.75996715200704
19:43	12.122875430799608
19:43	12.22978127911443
19:43	12.504941525266638
19:43	12.495505133070303
19:43	13.134849794985254
19:43	13.53216358424696
19:44	14.042446804246833
19:44	13.54145685015199
19:44	13.187422984077692
19:44	13.366958617138566
19:44	13.060525874912233
19:44	12.7544414137829
19:44	12.617901133720714
19:44	12.256420822712164
19:44	12.505353087692377
19:44	12.419480697056327
19:44	13.119638537092696
19:44	13.56019340773887
19:44	14.920518950837353
19:44	15.498673672174064
19:44	15.578544252524761
19:44	14.988248145382165
19:44	15.234293746975972
19:44	15.809947560597966
19:44	16.381797000191394
19:44	16.35933218060892
19:44	15.927093964103562
19:44	16.48356089095298
19:44	16.14233656317571
19:44	15.327991933102622
19:44	15.864472791834167
19:44	15.239257438685852
19:44	14.616598493459817
19:44	14.293001401571242
19:44	13.836152584155386
19:44	13.778887385370915
19:44	13.366063838691023
19:44	13.309152109015589
19:44	13.166369942317074
19:44	12.358202122792555
19:44	12.02072207876659
19:44	11.94164935497294
19:44	12.452972878226644
19:44	12.1199922384317
19:44	12.160487888170502
19:44	11.773005022784982
19:44	12.109978773679574
19:44	12.466818183028671
19:44	12.411413721759128
19:44	12.437312540700182
19:44	12.135478505247889
19:44	12.39457524932641
19:44	12.067168029973764
19:44	11.951454280363832
19:44	11.586229827503207
19:44	11.335714813452917
19:44	11.680628071449513
19:44	11.613762870722516
19:44	11.143761152463503
19:44	10.779536283948941
19:44	10.269453881658212
19:44	9.898142623533003
19:45	10.093927505807764
19:45	10.075390091731553
19:45	10.036867752843888
19:45	10.059880867642164
19:45	10.320837467491796
19:45	10.55307233993901
19:45	10.401112503107262
19:45	10.40359761031478
19:45	10.964372518009235
19:45	10.82304756540787
19:45	10.768114713911668
19:45	10.661863144951003
19:45	10.304657674021897
19:45	10.191334169810503
